,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year
53,DEU,Europe,Germany,2022-02-22,13893366,139695,167772,127489,256,255.571,166647.387,1675.606,2012.382,1529.198,3.071,3.066,1.01,2397,28.751,NA,NA,1602,19.216,10780,129.303,NA,NA,NA,NA,303513,3.639,NA,NA,tests performed,173520869,64352971,62538373,48921317,203840,159002,208.13,77.19,75.01,58.68,1907,10459,0.013,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
54,DEU,Europe,Germany,2022-02-23,14112153,218787,166341.714,127795,306,256.286,169271.681,2624.294,1995.227,1532.868,3.67,3.074,1.01,2398,28.763,NA,NA,1568,18.808,10668,127.96,NA,NA,NA,NA,299788,3.594,NA,NA,tests performed,173728636,64363751,62574731,49081875,207767,156558,208.38,77.2,75.06,58.87,1878,10133,0.012,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
55,DEU,Europe,Germany,2022-02-24,14320567,208414,163250.286,128102,307,254,171771.554,2499.873,1958.146,1536.551,3.682,3.047,1.01,2284,27.396,NA,NA,1558,18.688,10579,126.892,NA,NA,NA,NA,296062,3.55,NA,NA,tests performed,173939397,64375151,62612983,49242890,210761,154008,208.64,77.22,75.1,59.07,1847,9928,0.012,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
56,DEU,Europe,Germany,2022-02-25,14510710,190143,159958.286,128372,270,243.143,174052.271,2280.717,1918.659,1539.789,3.239,2.916,1.02,2289,27.456,NA,NA,1539,18.46,10434,125.153,NA,NA,NA,NA,292336,3.505,NA,NA,tests performed,174115508,64384676,62646972,49375410,176111,149035,208.85,77.23,75.14,59.22,1788,8971,0.011,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
57,DEU,Europe,Germany,2022-02-26,14682521,171811,158961.714,128631,259,242.857,176113.1,2060.829,1906.705,1542.896,3.107,2.913,1.02,2253,27.024,NA,NA,1544,18.52,10380,124.505,NA,NA,NA,NA,288611,3.46,NA,NA,tests performed,174177488,64389663,62665386,49413931,61980,146288,208.92,77.23,75.17,59.27,1755,8725,0.01,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
58,DEU,Europe,Germany,2022-02-27,14791176,108655,157392.714,128786,155,238,177416.389,1303.289,1887.886,1544.755,1.859,2.855,1.02,2241,26.88,NA,NA,1567,18.796,10372,124.409,111358360,NA,1335.095,NA,284885,3.416,0.448,2.2,tests performed,174196831,64392022,62670403,49425894,19343,144623,208.94,77.24,75.17,59.29,1735,8721,0.01,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,88081.12,4.2,-7.83,1056.5106,2022
59,DEU,Europe,Germany,2022-02-28,14846717,55541,156149.429,128875,89,234.571,178082.59,666.2,1872.973,1545.823,1.068,2.814,1.02,2280,27.348,NA,NA,1573,18.868,10265,123.126,NA,NA,NA,NA,282420,3.386,NA,NA,tests performed,174300293,64400829,62688649,49502268,103462,140466,209.07,77.25,75.19,59.38,1685,8509,0.01,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
60,DEU,Europe,Germany,2022-03-01,14975560,128843,154599.143,129098,223,229.857,179628.029,1545.439,1854.377,1548.498,2.675,2.757,1.02,2288,27.444,NA,NA,1525,18.292,10067,120.751,NA,NA,NA,NA,279955,3.356,NA,NA,tests performed,174462975,64410948,62713094,49630366,162682,134587,209.26,77.26,75.22,59.53,1614,8282,0.01,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
61,DEU,Europe,Germany,2022-03-02,15169648,194088,151070.714,129392,294,228.143,181956.065,2328.036,1812.055,1552.024,3.526,2.737,1.03,2201,26.4,NA,NA,1557,18.676,9954,119.396,NA,NA,NA,NA,277490,3.327,NA,NA,tests performed,174623981,64421904,62737178,49756278,161006,127906,209.46,77.27,75.25,59.68,1534,8308,0.01,38.65,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
62,DEU,Europe,Germany,2022-03-03,15375308,205660,150677.286,129687,295,226.429,184422.904,2466.839,1807.336,1555.563,3.538,2.716,1.05,2152,25.813,NA,NA,1550,18.592,9913,118.904,NA,NA,NA,NA,275025,3.297,NA,NA,tests performed,174840447,64433285,62766963,49931514,216466,128721,209.72,77.29,75.29,59.89,1544,8305,0.01,36.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
63,DEU,Europe,Germany,2022-03-04,15588194,212886,153926.286,129972,285,228.571,186976.417,2553.513,1846.307,1558.981,3.419,2.742,1.07,2110,25.309,NA,NA,1585,19.012,9978,119.684,NA,NA,NA,NA,272560,3.268,NA,NA,tests performed,175003668,64444659,62792040,50058241,163221,126880,209.91,77.3,75.32,60.04,1522,8569,0.01,36.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
64,DEU,Europe,Germany,2022-03-05,15778428,190234,156558.143,130219,247,226.857,189258.226,2281.808,1877.875,1561.944,2.963,2.721,1.09,2103,25.225,NA,NA,1573,18.868,9996,119.899,NA,NA,NA,NA,270095,3.238,NA,NA,tests performed,175058715,64451076,62803636,50095216,55047,125890,209.98,77.31,75.33,60.09,1510,8773,0.011,36.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
65,DEU,Europe,Germany,2022-03-06,15900812,122384,158519.429,130359,140,224.714,190726.191,1467.965,1901.4,1563.623,1.679,2.695,1.11,2104,25.237,NA,NA,1576,18.904,9949,119.336,113231769,NA,1357.556,NA,267630,3.209,0.507,2,tests performed,175081201,64455376,62807927,50109100,22486,126339,210.01,77.31,75.34,60.1,1515,9051,0.011,36.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,86197.914,4.07,-8.31,1033.922,2022
66,DEU,Europe,Germany,2022-03-07,15980713,79901,161999.429,130480,121,229.286,191684.583,958.392,1943.142,1565.074,1.451,2.75,1.13,2167,25.993,NA,NA,1592,19.096,10013,120.103,NA,NA,NA,NA,276296,3.313,NA,NA,tests performed,175176579,64463376,62821819,50182557,95378,125184,210.12,77.32,75.35,60.19,1502,8935,0.011,36.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
67,DEU,Europe,Germany,2022-03-08,16146870,166157,167330,130764,284,238,193677.594,1993.011,2007.081,1568.481,3.407,2.855,1.14,2158,25.885,NA,NA,1590,19.072,10192,122.25,NA,NA,NA,NA,284963,3.416,NA,NA,tests performed,175345658,64472581,62842744,50321473,169079,126098,210.32,77.33,75.38,60.36,1513,8805,0.011,36.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
68,DEU,Europe,Germany,2022-03-09,16394853,247983,175029.286,131049,285,236.714,196652.087,2974.493,2099.432,1571.899,3.419,2.839,1.19,2118,25.405,NA,NA,1583,18.988,10567,126.748,NA,NA,NA,NA,293630,3.52,NA,NA,tests performed,175524288,64480784,62861900,50472717,178630,128615,210.54,77.34,75.4,60.54,1543,8411,0.01,36.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
69,DEU,Europe,Germany,2022-03-10,16656431,261578,183017.571,131363,314,239.429,199789.648,3137.561,2195.249,1575.666,3.766,2.872,1.2,2115,25.369,NA,NA,1590,19.072,10828,129.879,NA,NA,NA,NA,302296,3.624,NA,NA,tests performed,175719267,64489355,62882818,50638167,194979,125546,210.77,77.35,75.43,60.74,1506,8010,0.01,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
70,DEU,Europe,Germany,2022-03-11,16910843,254412,188949.857,131656,293,240.571,202841.255,3051.607,2266.405,1579.18,3.514,2.886,1.2,2116,25.381,NA,NA,1573,18.868,11093,133.058,NA,NA,NA,NA,310963,3.728,NA,NA,tests performed,175887067,64498865,62903384,50775858,167800,126200,210.97,77.36,75.45,60.9,1514,7744,0.009,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
71,DEU,Europe,Germany,2022-03-12,17149553,238710,195875,131985,329,252.286,205704.521,2863.266,2349.471,1583.126,3.946,3.026,1.2,2111,25.321,NA,NA,1649,19.779,11356,136.212,NA,NA,NA,NA,319629,3.832,NA,NA,tests performed,175939343,64503367,62912374,50814601,52276,125804,211.03,77.37,75.46,60.95,1509,7470,0.009,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
72,DEU,Europe,Germany,2022-03-13,17305457,155904,200663.571,132156,171,256.714,207574.55,1870.029,2406.908,1585.178,2.051,3.079,1.2,2192,26.292,NA,NA,1672,20.055,11531,138.311,115529840,NA,1385.108,NA,328296,3.936,0.529,1.9,tests performed,175957871,64505015,62915310,50828539,18528,125239,211.06,77.37,75.47,60.97,1502,7091,0.009,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,85276.12,3.98,-4.16,1022.8653,2022
73,DEU,Europe,Germany,2022-03-14,17394465,89008,201964.571,132255,99,253.571,208642.178,1067.628,2422.514,1586.365,1.187,3.042,1.21,2259,27.096,NA,NA,1697,20.355,11643,139.655,NA,NA,NA,NA,332152,3.982,NA,NA,tests performed,176050384,64509934,62924632,50906780,92513,124829,211.17,77.38,75.48,61.06,1497,6651,0.008,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
74,DEU,Europe,Germany,2022-03-15,17602447,207982,207939.571,132534,279,252.857,211136.869,2494.691,2494.182,1589.712,3.347,3.033,1.19,2294,27.516,NA,NA,1772,21.255,12153,145.772,NA,NA,NA,NA,336008,4.028,NA,NA,tests performed,176224755,64517213,62940627,51057848,174371,125585,211.38,77.39,75.5,61.24,1506,6376,0.008,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
75,DEU,Europe,Germany,2022-03-16,17887535,285088,213240.286,132879,345,261.429,214556.427,3419.558,2557.763,1593.85,4.138,3.136,1.18,2303,27.624,NA,NA,1841,22.082,12377,148.459,NA,NA,NA,NA,339864,4.075,NA,NA,tests performed,176408292,64523760,62954529,51220892,183537,126286,211.6,77.39,75.51,61.44,1515,6139,0.007,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
76,DEU,Europe,Germany,2022-03-17,18194935,307400,219786.286,133243,364,268.571,218243.612,3687.185,2636.281,1598.216,4.366,3.221,1.17,2287,27.432,NA,NA,1896,22.742,12577,150.858,NA,NA,NA,NA,343720,4.121,NA,NA,tests performed,176602809,64530185,62969174,51394299,194517,126220,211.83,77.4,75.53,61.65,1514,5833,0.007,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
77,DEU,Europe,Germany,2022-03-18,18489825,294890,225568.857,133614,371,279.714,221780.742,3537.13,2705.641,1602.666,4.45,3.355,1.16,2284,27.396,NA,NA,1931,23.162,12722,152.597,NA,NA,NA,NA,347575,4.167,NA,NA,tests performed,176752392,64536643,62982576,51523971,149583,123618,212.01,77.41,75.55,61.8,1483,5397,0.006,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
78,DEU,Europe,Germany,2022-03-19,18744520,254695,227852.429,133918,304,276.143,224835.744,3055.002,2733.032,1606.312,3.646,3.312,1.15,2240,26.868,NA,NA,1891,22.682,12796,153.485,NA,NA,NA,NA,351431,4.213,NA,NA,tests performed,176800464,64540108,62989049,51562065,48072,123017,212.07,77.41,75.55,61.85,1476,5249,0.006,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
79,DEU,Europe,Germany,2022-03-20,18887689,143169,226033.143,134086,168,275.714,226553.02,1717.276,2711.21,1608.327,2.015,3.307,1.14,2268,27.204,NA,NA,1897,22.754,12700,152.333,118016851,NA,1414.925,NA,355287,4.26,0.556,1.8,tests performed,176817534,64541911,62992151,51574226,17070,122809,212.09,77.42,75.56,61.86,1473,5271,0.006,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,85410.516,3.95,0.63,1024.4774,2022
80,DEU,Europe,Germany,2022-03-21,18976945,89256,226068.571,134185,99,275.714,227623.623,1070.603,2711.635,1609.515,1.187,3.307,1.14,2348,28.164,NA,NA,1943,23.306,12626,151.446,NA,NA,NA,NA,352120,4.222,NA,NA,tests performed,176912382,64545926,63000935,51656243,94848,123143,212.2,77.42,75.57,61.96,1477,5142,0.006,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
81,DEU,Europe,Germany,2022-03-22,19214711,237766,230323.429,134513,328,282.714,230475.565,2851.943,2762.671,1613.449,3.934,3.391,1.12,2381,28.559,NA,NA,1920,23.03,12526,150.246,NA,NA,NA,NA,348953,4.184,NA,NA,tests performed,177080406,64552941,63015018,51803142,168024,122236,212.4,77.43,75.58,62.14,1466,5104,0.006,36.55,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
82,DEU,Europe,Germany,2022-03-23,19519553,304842,233145.429,134865,352,283.714,234132.067,3656.502,2796.52,1617.671,4.222,3.403,1.1,2332,27.972,NA,NA,1960,23.51,12555,150.594,NA,NA,NA,NA,345785,4.146,NA,NA,tests performed,177259449,64558790,63028451,51962867,179043,121594,212.62,77.44,75.6,62.33,1458,5004,0.006,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
83,DEU,Europe,Germany,2022-03-24,19827485,307932,233221.429,135186,321,277.571,237825.633,3693.566,2797.432,1621.522,3.85,3.329,1.09,2326,27.9,NA,NA,1956,23.462,12533,150.33,NA,NA,NA,NA,342618,4.108,NA,NA,tests performed,177443447,64564825,63041953,52127307,183998,120091,212.84,77.44,75.62,62.53,1440,4949,0.006,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
84,DEU,Europe,Germany,2022-03-25,20113691,286206,231980.857,135486,300,267.429,241258.601,3432.968,2782.551,1625.12,3.598,3.208,1.07,2305,27.648,NA,NA,2015,24.169,12414,148.903,NA,NA,NA,NA,339451,4.07,NA,NA,tests performed,177595866,64570171,63055314,52260932,152419,120496,213.02,77.45,75.63,62.69,1445,4790,0.006,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
85,DEU,Europe,Germany,2022-03-26,20357880,244189,230480,135779,293,265.857,244187.586,2928.985,2764.549,1628.635,3.514,3.189,1.06,2335,28.008,NA,NA,2062,24.733,12406,148.807,NA,NA,NA,NA,336283,4.032,NA,NA,tests performed,177638789,64573016,63062189,52294112,42923,119761,213.07,77.45,75.64,62.73,1437,4701,0.006,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
86,DEU,Europe,Germany,2022-03-27,20496115,138235,229775.143,135944,165,265.429,245845.68,1658.094,2756.094,1630.614,1.979,3.184,1.04,2336,28.02,NA,NA,2047,24.553,12441,149.227,120348662,NA,1442.882,NA,333116,3.994,0.551,1.8,tests performed,177654963,64573945,63064938,52306605,16174,119633,213.09,77.45,75.64,62.74,1435,4576,0.005,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,86263.516,3.95,4.19,1034.7089,2022
87,DEU,Europe,Germany,2022-03-28,20565848,69733,226986.143,136062,118,268.143,246682.11,836.43,2722.641,1632.029,1.415,3.216,1.02,2356,28.26,NA,NA,2013,24.145,12462,149.479,NA,NA,NA,NA,325725,3.905,NA,NA,tests performed,177748824,64577299,63073405,52388619,93861,119492,213.21,77.46,75.65,62.84,1433,4482,0.005,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
88,DEU,Europe,Germany,2022-03-29,20772822,206974,222587.286,136331,269,259.714,249164.71,2482.6,2669.878,1635.256,3.227,3.115,1,2377,28.512,NA,NA,2011,24.121,12449,149.323,NA,NA,NA,NA,318334,3.817,NA,NA,tests performed,177914900,64582913,63084810,52537649,166076,119213,213.4,77.47,75.67,63.02,1430,4282,0.005,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
89,DEU,Europe,Germany,2022-03-30,21047224,274402,218238.714,136611,280,249.429,252456.092,3291.382,2617.718,1638.614,3.359,2.992,0.98,2332,27.972,NA,NA,1965,23.57,12312,147.679,NA,NA,NA,NA,310943,3.728,NA,NA,tests performed,178101972,64588008,63095818,52708554,187072,120360,213.63,77.47,75.68,63.22,1444,4174,0.005,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
90,DEU,Europe,Germany,2022-03-31,21307207,259983,211388.857,136902,291,245.143,255574.522,3118.43,2535.556,1642.105,3.49,2.94,0.96,2304,27.636,NA,NA,1930,23.15,12099,145.124,NA,NA,NA,NA,303553,3.639,NA,NA,tests performed,178283670,64593840,63108382,52871795,181698,120032,213.85,77.48,75.7,63.42,1440,4145,0.005,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
91,DEU,Europe,Germany,2022-04-01,21539238,232031,203649.571,137177,275,241.571,258357.675,2783.153,2442.725,1645.403,3.299,2.898,0.95,2271,27.24,NA,NA,1846,22.142,11902,142.761,NA,NA,NA,NA,296162,3.551,NA,NA,tests performed,178403722,64597861,63117550,52978633,120052,115408,213.99,77.48,75.71,63.55,1384,3956,0.005,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
92,DEU,Europe,Germany,2022-04-02,21721348,182110,194781.143,137428,251,235.571,260542.038,2184.363,2336.35,1648.414,3.011,2.826,0.93,2215,26.568,NA,NA,1805,21.651,11468,137.556,NA,NA,NA,NA,288771,3.462,NA,NA,tests performed,178438692,64599900,63121710,53007356,34970,114272,214.03,77.49,75.71,63.58,1371,3841,0.005,36.54,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
93,DEU,Europe,Germany,2022-04-03,21814482,93134,188338.143,137537,109,227.571,261659.156,1117.119,2259.068,1649.721,1.307,2.73,0.9,2212,26.532,NA,NA,1806,21.663,11199,134.329,122318323,NA,1466.496,NA,281380,3.374,0.516,1.9,tests performed,178452524,64600866,63123221,53018706,13832,113937,214.05,77.49,75.71,63.59,1367,3846,0.005,14.57,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,87455.72,3.97,6.06,1049.009,2022
94,DEU,Europe,Germany,2022-04-04,21861080,46598,185033.143,137596,59,219.143,262218.088,558.931,2219.425,1650.429,0.708,2.629,0.88,2234,26.796,NA,NA,1720,20.631,10990,131.822,NA,NA,NA,NA,272986,3.273,NA,NA,tests performed,178527622,64603134,63128184,53086555,75098,111257,214.14,77.49,75.72,63.68,1334,3691,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
95,DEU,Europe,Germany,2022-04-05,22016438,155358,177659.429,137840,244,215.571,264081.567,1863.48,2130.98,1653.356,2.927,2.586,0.86,2164,25.957,NA,NA,1701,20.403,10705,128.404,NA,NA,NA,NA,264593,3.172,NA,NA,tests performed,178680113,64607344,63136811,53226175,152491,109316,214.32,77.49,75.73,63.84,1311,3490,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
96,DEU,Europe,Germany,2022-04-06,22227260,210822,168576.571,138099,259,212.571,266610.323,2528.756,2022.033,1656.462,3.107,2.55,0.85,2107,25.273,NA,NA,1673,20.067,10286,123.378,NA,NA,NA,NA,256199,3.072,NA,NA,tests performed,178863253,64612989,63148869,53391568,183140,108754,214.54,77.5,75.75,64.04,1304,3569,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
97,DEU,Europe,Germany,2022-04-07,22416210,188950,158429,138340,241,205.429,268876.73,2266.407,1900.316,1659.353,2.891,2.464,0.84,2054,24.637,NA,NA,1642,19.695,10060,120.667,NA,NA,NA,NA,247805,2.971,NA,NA,tests performed,179046485,64616888,63157812,53561926,183232,108974,214.76,77.51,75.76,64.25,1307,3293,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
98,DEU,Europe,Germany,2022-04-08,22583956,167746,149245.429,138563,223,198,270888.801,2012.071,1790.161,1662.028,2.675,2.375,0.84,2028,24.325,NA,NA,1641,19.683,9804,117.596,NA,NA,NA,NA,239411,2.87,NA,NA,tests performed,179188792,64620521,63166189,53692176,142307,112153,214.93,77.51,75.77,64.4,1345,3237,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
99,DEU,Europe,Germany,2022-04-09,22726800,142844,143636,138741,178,187.571,272602.178,1713.377,1722.877,1664.163,2.135,2.25,0.84,1985,23.81,NA,NA,1591,19.084,9767,117.153,NA,NA,NA,NA,231018,2.77,NA,NA,tests performed,179222285,64622089,63170039,53720211,33493,111942,214.97,77.51,75.77,64.44,1343,3170,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
100,DEU,Europe,Germany,2022-04-10,22802906,76106,141203.429,138829,88,184.571,273515.051,912.872,1693.699,1665.219,1.056,2.214,0.83,1989,23.858,NA,NA,1536,18.424,9699,116.337,123876691,NA,1485.18,NA,222624,2.669,0.491,2,tests performed,179233503,64622638,63171279,53729637,11218,111568,214.99,77.51,75.77,64.45,1338,3110,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,89153.516,4.01,8.83,1069.3737,2022
101,DEU,Europe,Germany,2022-04-11,22845648,42742,140652.571,138885,56,184.143,274027.73,512.679,1687.092,1665.89,0.672,2.209,0.82,1982,23.774,NA,NA,1533,18.388,9704,116.397,NA,NA,NA,NA,214135,2.567,NA,NA,tests performed,179297532,64624574,63175575,53787405,64029,109987,215.06,77.52,75.78,64.52,1319,3063,0.004,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
102,DEU,Europe,Germany,2022-04-12,22986049,140401,138515.857,139100,215,180,275711.804,1684.074,1661.462,1668.469,2.579,2.159,0.79,1916,22.982,NA,NA,1513,18.148,9659,115.857,NA,NA,NA,NA,205647,2.466,NA,NA,tests performed,179416964,64627124,63181221,53898591,119432,105264,215.21,77.52,75.78,64.65,1263,2826,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
103,DEU,Europe,Germany,2022-04-13,23168275,182226,134430.714,139301,201,171.714,277897.559,2185.754,1612.462,1670.88,2.411,2.06,0.79,1849,22.178,NA,NA,1472,17.656,9531,114.322,NA,NA,NA,NA,197158,2.364,NA,NA,tests performed,179543726,64631501,63186815,54015328,126762,97210,215.36,77.52,75.79,64.79,1166,2645,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
104,DEU,Europe,Germany,2022-04-14,23327066,158791,130122.286,139481,180,163,279802.216,1904.658,1560.784,1673.039,2.159,1.955,0.78,1821,21.842,NA,NA,1426,17.105,9230,110.711,NA,NA,NA,NA,188669,2.262,NA,NA,tests performed,179649342,64634233,63192841,54112124,105616,86122,215.48,77.53,75.8,64.91,1033,2478,0.003,14.56,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA,2022
